ID,TITLE,URL,DATE,CONDITION,JOBSELECTOR
47408471,"Sr. Back-end Engineer (백엔드 개발자, Python) - 글로벌 IT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47408471&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,~ 02/18(일)입사지원,서울  강남구경력5년↑대졸↑정규직,Python백엔드/서버개발웹개발모델링클라우드
47459500,"Python, C++개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47459500&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,~ 02/25(일)입사지원,경기  화성시경력3년↑학력무관정규직,Python라즈베리파이C++음성인식서치펌
47458102,글로벌플랫폼 개발자 영어 / IBPL / javascript / Python,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47458102&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,~ 02/07(수)입사지원,"서울  영등포구경력 6~20년대졸↑정규직9,000 만원",PythonSI개발솔루션Javascript헤드헌팅
47457698,글로벌플랫폼 EPI/ESI 모듈 리더 / python/javascript,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47457698&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,~ 02/08(목)입사지원,"서울  영등포구경력 10~20년대졸↑정규직9,000 만원",Python웹개발모델링솔루션Javascript
47458767,[Oil & Gas] Data Scientist (Python Developer),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47458767&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,채용시입사지원,서울  강남구경력10년↑대졸↑정규직,PythonIT컨설팅ICT컨설팅AWSAzure
47460416,Python 백엔드 경력자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47460416&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,~ 02/25(일)입사지원,서울  송파구경력학력무관정규직,Python백엔드/서버개발DjangoMongoDBMySQL
46846645,"C#, C++, Python, Arduino, Raspberry Pi 개발자",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46846645&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,상시채용점핏에서 지원,서울전체경력 1~3년학력무관정규직,Python웹개발임베디드H/WS/W
47132094,"SQA/자동화(CAPL, Python) 정규직 채용(신입/경력) - 대전근무",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47132094&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,상시채용입사지원,대전  유성구신입·경력학력무관정규직,PythonQA/테스터SQAMicom회로설계
47283836,[본사-US California] 중급이상 프리랜서 Python Back-end 개발,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47283836&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=82a8fa43-625e-46dc-a1f9-75a798ea07a5,채용시입사지원,미국  미국경력 5~10년학력무관프리랜서,Python백엔드/서버개발APIDBMSRDBMS
47104080,"[치코톡] 이커머스 AICC 개발팀 ( DB, Python, Back-End, ) 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47104080&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,내일마감입사지원,서울  중구경력3년↑초대졸↑정규직,Python데이터엔지니어백엔드/서버개발데이터라벨링NLU(자연어이해)
47327976,"[치코셀] 온라인쇼핑몰 개발팀 ( Python, 백엔드, DB ) 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47327976&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 03/08(금)입사지원,서울  중구경력초대졸↑정규직,Python백엔드/서버개발빅데이터전자상거래
47367766,python 개발자(지능형 영상분석 솔루션 개발),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47367766&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 03/14(목)입사지원,세종특별자치시경력3년↑대졸↑정규직,백엔드/서버개발웹개발DjangoFlask솔루션
47393589,빅데이터 과제 개발을 위한 분석 및 개발(파이선) 신입,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47393589&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/09(금)입사지원,세종특별자치시경력무관대졸↑정규직·프리랜서,Python빅데이터솔루션ERPSI·시스템통합
47466122,개발자 모집 ( 딥러닝 YOLO-v3 파이썬 가능자 우대 ),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47466122&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/28(수)입사지원,"전북  전주시 덕진구경력무관초대졸↑정규직2,600 이상 (면접 후 협의)",Python딥러닝미들웨어알고리즘임베디드
47391459,백엔드/파이썬개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47391459&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/16(금)입사지원,인천  부평구경력무관학력무관정규직,Python백엔드/서버개발크롤링APIDjango
47162938,인공지능 MLOps 플랫폼 백엔드 개발자 (파이썬/3년 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47162938&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,채용시입사지원,서울  강남구경력3년↑학력무관정규직,Python백엔드/서버개발프론트엔드클라우드R
46701127,파이썬 프로그램 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46701127&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,상시채용점핏에서 지원,서울  성동구신입·경력초대졸↑정규직,Python백엔드/서버개발웹개발SE(시스템엔지니어)Linux
47288399,C# /C++/파이선 프로그램 사용가능자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47288399&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,내일마감입사지원,경기  부천시경력무관학력무관정규직·인턴직,PythonC#C++기계메카트로닉스
47258992,[K-Digital Training] (빅데이터/AI/파이썬/자바) 강사 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47258992&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/26(월)입사지원,서울  금천구경력2년↑대졸↑계약직,데이터분석가데이터엔지니어백엔드/서버개발앱개발웹개발
47146943,빅데이터처리 가능한 개발자를 모집합니다.  (파이썬/ETL),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47146943&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/09(금)입사지원,서울  서초구경력 3~5년대졸↑정규직,데이터엔지니어백엔드/서버개발빅데이터ETLDW
47286764,어린이 파이썬/C언어/JAVA 코딩강사 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47286764&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 03/03(일)입사지원,경기  광주시경력무관초대졸↑정규직·파트,학원강사IT강사컴퓨터교육보습학원코딩
47247205,"AI기반 EC(e-commerce)자바, 파이썬 개발과정 강사님 모십니다.",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47247205&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/25(일)입사지원,경기  성남시 중원구경력3년↑학력무관위촉직,IT강사IT학원
47447462,"c언어, 파이썬 프로그래밍언어 프리랜서파트타임강사",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47447462&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/24(토)입사지원,"대구  북구경력무관학력무관파트·프리랜서20,000 원",파트강사학원강사IT강사컴퓨터교육메카트로닉스
47447833,"c언어, 파이썬 프로그래밍언어 프리랜서파트타임강사구인",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47447833&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/24(토)입사지원,"대구  북구경력무관학력무관파트·프리랜서20,000 원",파트강사학원강사IT강사컴퓨터교육메카트로닉스
47485207,[유라그룹사] 2024년 상반기 정기 공채,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47485207&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/14(수)홈페이지 지원,경기  성남시 분당구경력무관대졸↑정규직,Python네트워크정보통신H/WS/W
47421339,2024년 신입/경력 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47421339&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/04(일)입사지원,서울  서초구신입·경력학력무관정규직,Python데이터분석가정보보안딥러닝머신러닝
47154630,㈜위즈코리아/㈜위즈COK '24년 상반기 신입/경력 사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47154630&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/13(화)입사지원,서울  강서구신입·경력학력무관정규직·병역특례,Python백엔드/서버개발웹개발정보보안퍼블리셔
47448495,2024 샘표식품 직무별 수시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47448495&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/04(일)홈페이지 지원,서울  중구신입·경력학력무관정규직,Python데이터분석가데이터엔지니어보안컨설팅정보보안
47485005,다우기술 경력사원 대규모 인재영입,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47485005&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/13(화)홈페이지 지원,경기  성남시경력2년↑초대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47290761,2024년도 각 부문 신입/경력 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47290761&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,오늘마감오늘마감입사지원,서울전체신입·경력고졸↑정규직,Python백엔드/서버개발프론트엔드네트워크블록체인
47464146,[서울대병원 1호 스타트업] 각 부문별 신입/경력 인재 모집(수시채용),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47464146&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/09(금)입사지원,서울  종로구신입·경력학력무관정규직·전문연구요원,Python데이터분석가데이터엔지니어백엔드/서버개발프론트엔드
47448711,2024년 신입사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47448711&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/06(화)홈페이지 지원,서울  중구신입대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47485076,풀무원 각 부문 경력?신입 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47485076&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/20(화)홈페이지 지원,서울  강남구신입·경력초대졸↑정규직·계약직,Python데이터분석가데이터엔지니어백엔드/서버개발앱개발
47466307,2024년 1분기 2차 경력/신입사원 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47466307&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/12(월)홈페이지 지원,서울  종로구신입·경력초대졸↑정규직·계약직,PythonSE(시스템엔지니어)모델링알고리즘RTOS
47424195,제닉스(주) 각 부문별 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47424195&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/05(월)입사지원,충남  천안시 서북구신입·경력학력무관정규직,Python백엔드/서버개발정보보안DBASE(시스템엔지니어)
47410038,2024년 오픈베이스 신입/경력 공개 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47410038&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/04(일)입사지원,서울  서초구신입·경력초대졸↑정규직,Python백엔드/서버개발보안컨설팅앱개발웹개발
47381231,"밸류플러스, 밸류플러스테크놀러지, 밸류플러스 베트남 각 부문별 인재모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47381231&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/14(수)입사지원,경기  성남시신입·경력학력무관정규직,PythonS/WC#LinuxMySQL
47475689,2024년도 부문별 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47475689&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/13(화)홈페이지 지원,충남  천안시 서북구신입·경력대졸↑정규직,Python.NETC#C++C언어
47354585,SFA 2024년 1차 공개채용 (2월12일 접수마감),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47354585&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/12(월)홈페이지 지원,경기  화성시신입·경력대졸↑정규직,Python데이터분석가머신러닝영상처리컴퓨터비전
47448810,로지스부문 1월 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47448810&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/04(일)입사지원,서울  송파구신입·경력대졸↑정규직·인턴직,PythonSAP외환관리자금관리자산관리
47468449,2024년 상반기 신입 및 경력사원 공채,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47468449&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/16(금)입사지원,경기  화성시신입·경력초대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47380966,2024년 신입 및 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47380966&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/14(수)입사지원,경기  성남시 분당구신입·경력고졸↑정규직·계약직,Python유지보수퍼블리셔SE(시스템엔지니어)머신러닝
47439549,TimeGate 2024년 상반기 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47439549&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/06(화)입사지원,서울  성동구신입·경력초대졸↑정규직,Python기술지원데이터엔지니어백엔드/서버개발보안컨설팅
47404895,태광그룹 ㈜티시스아이티 2024 IT 기술리더 영입,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47404895&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 04/20(토)홈페이지 지원,서울  중구경력초대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47409797,전력거래소 2024년 상반기 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47409797&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/06(화)홈페이지 지원,전남  나주시신입·경력학력무관정규직,Python데이터분석가데이터엔지니어백엔드/서버개발보안컨설팅
47442304,렉스젠㈜ 2024년도 상반기 공채 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47442304&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/07(수)입사지원,경기  안양시신입·경력초대졸↑정규직,Python백엔드/서버개발프론트엔드SE(시스템엔지니어)SI개발
47277543,㈜푸드테크 상반기 신입/경력 전부문 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47277543&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/29(목)입사지원,서울  강남구신입·경력초대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47456407,각 부문 경력지원 공개모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47456407&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/05(월)홈페이지 지원,서울  강남구경력대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
46708407,"2배씩 성장, 업계 최대 대우(PD·작가·AE·디자이너·경영지원)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46708407&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=28067752-d039-4faf-89be-d18455ed7b1e,~ 02/07(수)입사지원,서울  강남구경력무관학력무관정규직,Python데이터분석가데이터엔지니어앱개발웹개발
47357824,[사세확장] 각 부서별 정규직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47357824&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/10(토)입사지원,경기  김포시경력무관학력무관정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47485966,"[판교/원주] HL만도 2024년 계약직 채용(연구보조, 서무행정)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47485966&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 03/01(금)홈페이지 지원,강원  원주시경력무관학력무관기간제·계약직,서무비서Excel자동차부품
47310712,[348억 투자 유치/IPO추진기업] [이그니스]랩노쉬 2024 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47310712&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/05(월)입사지원,서울  성동구경력학력무관정규직,CFACFOIR/공시관리회계세무회계
47397230,서울대학교병원 데이터분석/머신러닝 연구원 및 대학원생 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47397230&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 03/17(일)입사지원,서울  종로구경력무관대졸↑계약직,Python데이터분석가데이터엔지니어딥러닝머신러닝
47299381,에이엠텔레콤㈜ 신입/경력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47299381&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/07(수)입사지원,경기  성남시 분당구신입·경력고졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47322061,[취업연계] 국비무료 채용예정자 양성과정 교육생 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47322061&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/07(수)홈페이지 지원,충북전체경력무관학력무관교육생,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47423411,RPA 개발 및 운영 경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47423411&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/05(월)홈페이지 지원,서울  중구경력2년↑학력무관계약직,Python데이터분석가데이터엔지니어유지보수IT컨설팅
47370206,2024년 상반기 각 부문 신입/경력 상시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47370206&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 07/31(수)접수방법 확인,서울  서초구신입·경력대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47475130,도미노피자 각 부문 (자회사 포함) 공개 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47475130&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/28(수)입사지원,서울  강남구경력대졸↑정규직·계약직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47434397,정규직 채용 신입/경력 부문 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47434397&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/13(화)접수방법 확인,경기  오산시신입·경력학력무관정규직,PythonC++C언어비서사무직
47453933,(주)헤리트 각 분야별 정규직(신입/경력) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47453933&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/25(일)입사지원,경기  성남시 분당구신입·경력학력무관정규직,Python데이터분석가데이터엔지니어앱개발웹개발
47485979,"[앤씨앤/넥스트칩] 2024년 2월 연구소, 영업마케팅 각 부문 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47485979&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/29(목)입사지원,경기  성남시 분당구신입·경력학력무관정규직,Python데이터분석가데이터엔지니어백엔드/서버개발앱개발
47439874,(주)지2터치 2024 상반기 각 부문 정규직 채용(신입/경력) 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47439874&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/04(일)입사지원,경기  성남시 분당구신입·경력대졸↑정규직,Python기술지원데이터엔지니어유지보수FAE
47457178,2024 플랜티엠 신입/경력직 부문별 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47457178&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/25(일)입사지원,경기  성남시 분당구경력무관초대졸↑정규직,Python백엔드/서버개발유지보수클라우드MariaDB
47387754,"SW,제어,시스템 엔지니어,레이저공정개발,기구설계,영업 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47387754&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/19(월)입사지원,경기  화성시신입·경력초대졸↑정규직,Python앱개발유지보수SE(시스템엔지니어)딥러닝
47470827,[LG그룹] JAVA/DW 경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47470827&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 03/29(금)입사지원,서울전체경력대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47439560,"피에이치에이 (구, 평화정공) 수원연구소 수시 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47439560&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/04(일)입사지원,경기  수원시 영통구신입·경력대졸↑정규직,Python알고리즘H/WS/WMatlab
47322053,(주)더캐리 정보혁신부 IT부문별 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47322053&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,상시채용입사지원,서울  용산구경력무관학력무관정규직,Python백엔드/서버개발앱개발웹개발프론트엔드
47475760,알고리즘 영상처리 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47475760&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,상시채용입사지원,서울  강남구경력 3~10년학력무관정규직,Python데이터분석가딥러닝머신러닝블록체인
47470345,[엠로] 신입사원 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47470345&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/12(월)입사지원,서울  영등포구신입대졸↑정규직,Python웹개발정보보안솔루션기술영업영업기획
47469905,[서울] 데이터분석 관련 정규직 채용 (경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47469905&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/12(월)입사지원,서울  서초구경력 2~10년초대졸↑정규직,Python데이터분석가데이터엔지니어데이터라벨링데이터마이닝
47466889,패널빅데이터센터 데이터사이언스팀 데이터 분석가(신입/경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47466889&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/28(수)입사지원,서울  강남구신입·경력대졸↑정규직,Python데이터분석가컨설팅조사분석
47320082,주식회사 대륜 부산 개발팀 부문별 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47320082&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 03/07(목)입사지원,부산  해운대구경력무관대졸↑정규직,Python데이터분석가백엔드/서버개발앱개발웹개발
47470506,2024년 직원(정규직) 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47470506&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/12(월)접수방법 확인,경기  부천시 원미구신입·경력초대졸↑정규직,Python데이터분석가IoT연구원R&D
